Altitude(m)	beta_aerosol(m^-1 sr^-1)	beta_molecular(m^-1 sr^-1)
11946.86454	4.36425995537e-08	3.96188971688e-07
11954.336	1.03429945972e-07	3.95800081184e-07
11961.80746	7.50596203282e-08	3.95411482785e-07
11969.27892	6.13426458037e-08	3.95023176338e-07
11976.75038	-1.29558851814e-07	3.94635161691e-07
11984.22184	-5.49585338763e-08	3.94247438694e-07
11991.6933	5.04761281736e-09	3.93860007192e-07
11999.16476	3.55890859314e-08	3.93472867036e-07
12006.63622	-6.73163153059e-08	3.93086018073e-07
12014.10768	-9.62340329816e-08	3.9269946015e-07
12021.57914	-1.10358276408e-07	3.92313193117e-07
12029.0506	-2.0284432374e-08	3.91927216822e-07
12036.52206	-9.39752266026e-08	3.91541531112e-07
12043.99352	-1.85844877134e-08	3.91156135837e-07
12051.46498	-3.26715959381e-08	3.90771030845e-07
12058.93644	4.30015168712e-08	3.90386215984e-07
12066.4079	7.39333605544e-08	3.90001691103e-07
12073.87936	-4.51155345993e-08	3.8961745605e-07
12081.35082	-1.42491002659e-08	3.89233510674e-07
12088.82228	9.1929874416e-08	3.88849854824e-07
12096.29374	9.29643869692e-08	3.88466488348e-07
12103.7652	1.85682911736e-08	3.88083411095e-07
12111.23666	1.94788320337e-08	3.87700622914e-07
12118.70812	5.06400536179e-08	3.87318123653e-07
12126.17958	-1.30130943348e-07	3.86935913162e-07
12133.65104	2.21755075291e-08	3.86553991289e-07
12141.1225	7.90487953729e-09	3.86172357884e-07
12148.59396	8.79291878314e-09	3.85791012795e-07
12156.06542	2.49028290673e-08	3.85409955872e-07
12163.53688	-9.61098676471e-08	3.85029186963e-07
12171.00834	5.72113909423e-08	3.84648705917e-07
12178.4798	2.76144415303e-08	3.84268512585e-07
12185.95126	5.91281521977e-08	3.83888606814e-07
12193.42272	7.54125936224e-08	3.83508988454e-07
12200.89418	-2.99322595256e-10	3.83129657356e-07
12208.36564	5.67146080059e-10	3.82750613367e-07
12215.8371	-1.39450580193e-08	3.82371856337e-07
12223.30856	2.29649764142e-09	3.81993386116e-07
12230.78002	-1.2254159992e-08	3.81615202554e-07
12238.25148	-1.14104701752e-08	3.81237305499e-07
12245.72294	-1.05665393996e-08	3.80859694802e-07
12253.1944	1.91484224333e-07	3.80482370311e-07
12260.66586	-8.63104352161e-08	3.80105331877e-07
12268.13732	7.51792751819e-09	3.7972857935e-07
12275.60878	5.4997753875e-08	3.79352112578e-07
12283.08024	-1.15180222686e-07	3.78975931413e-07
12290.5517	8.79820307758e-08	3.78600035703e-07
12298.02316	-5.13869232752e-08	3.78224425299e-07
12305.49462	1.21158062983e-07	3.7784910005e-07
12312.96608	5.96596139314e-08	3.77474059806e-07
12320.43754	1.36344927282e-08	3.77099304419e-07
12327.909	7.7213397219e-08	3.76724833736e-07
12335.38046	6.24878964165e-08	3.76350647609e-07
12342.85192	-7.8022344838e-08	3.75976745888e-07
12350.32338	-1.24496859823e-07	3.75603128423e-07
12357.79484	-6.08165364226e-08	3.75229795065e-07
12365.2663	1.88052175973e-08	3.74856745662e-07
12372.73776	1.96780046798e-08	3.74483980067e-07
12380.20922	-5.85172393964e-08	3.74111498128e-07
12387.68068	5.3068083198e-08	3.73739299697e-07
12395.15214	6.98463115243e-08	3.73367384624e-07
12402.6236	7.29785848549e-09	3.7299575276e-07
12410.09506	-3.95343824309e-08	3.72624403954e-07
12417.56652	-2.28431354073e-08	3.72253338059e-07
12425.03798	7.3559612966e-08	3.71882554923e-07
12432.50944	-2.12143071046e-08	3.71512054398e-07
12439.9809	-6.8331403139e-08	3.71141836335e-07
12447.45236	6.03427451239e-08	3.70771900585e-07
12454.92382	-1.14874370569e-07	3.70402246997e-07
12462.39528	-1.98921530717e-09	3.70032875424e-07
12469.86674	1.11206200638e-07	3.69663785715e-07
12477.3382	-1.12811820913e-07	3.69294977722e-07
12484.80966	-9.60550951073e-08	3.68926451296e-07
12492.28112	1.74049476478e-08	3.68558206288e-07
12499.75258	1.3118091138e-07	3.68190242549e-07
12507.22404	-6.16183507673e-08	3.6782255993e-07
12514.6955	8.46634987426e-08	3.67455158282e-07
12522.16696	5.32325830609e-08	3.67088037457e-07
12529.63842	-7.55712179769e-08	3.66721197305e-07
12537.10988	7.12353010351e-08	3.66354637678e-07
12544.58134	-4.16112687905e-08	3.65988358427e-07
12552.0528	2.03262452044e-07	3.65622359403e-07
12559.52426	-7.26277638759e-08	3.65256640459e-07
12566.99572	2.59735384964e-08	3.64891201445e-07
12574.46718	5.95017403492e-08	3.64526042214e-07
12581.93864	-1.03154746417e-07	3.64161162615e-07
12589.4101	-3.6989434883e-08	3.63796562502e-07
12596.88156	-1.50990140983e-07	3.63432241726e-07
12604.35302	6.29819913433e-08	3.63068200137e-07
12611.82448	-5.11522678862e-08	3.6270443759e-07
12619.29594	-3.39635247968e-08	3.62340953934e-07
12626.7674	-6.61515377327e-08	3.61977749021e-07
12634.23886	-6.54395630318e-08	3.61614822705e-07
12641.71032	5.08622457151e-08	3.61252174836e-07
12649.18178	2.14394026682e-09	3.60889805266e-07
12656.65324	1.18836213366e-07	3.60527713847e-07
12664.1247	-1.27837782363e-08	3.60165900432e-07
12671.59616	3.77888069471e-08	3.59804364873e-07
12679.06762	1.21737461719e-07	3.59443107021e-07
12686.53908	6.25503234536e-09	3.59082126729e-07
12694.01054	7.06443072714e-09	3.58721423849e-07
12701.482	-2.08943861816e-07	3.58360998233e-07
12708.95346	1.25511612312e-07	3.58000849734e-07
12716.42492	-7.25273896101e-09	3.57640978204e-07
12723.89638	-1.23638775439e-07	3.57281383495e-07
12731.36784	-5.59867782398e-08	3.56922065459e-07
12738.8393	-1.3915823498e-07	3.5656302395e-07
12746.31076	6.29993267228e-08	3.56204258819e-07
12753.78222	4.70692190647e-08	3.5584576992e-07
12761.25368	3.1092283402e-08	3.55487557104e-07
12768.72514	-6.92292673709e-08	3.55129620225e-07
12776.1966	-1.69807617659e-07	3.54771959135e-07
12783.66806	1.66179771421e-08	3.54414573687e-07
12791.13952	6.81877890054e-08	3.54057463734e-07
12798.61098	-1.56235666303e-08	3.53700629128e-07
12806.08244	-6.57407154427e-08	3.53344069722e-07
12813.5539	-1.15986965335e-07	3.5298778537e-07
12821.02536	1.05624194549e-07	3.52631775923e-07
12828.49682	2.14612087944e-08	3.52276041236e-07
12835.96828	1.24532096205e-07	3.51920581162e-07
12843.43974	9.1376623191e-08	3.51565395552e-07
12850.9112	7.5209986794e-08	3.51210484261e-07
12858.38266	2.47790701364e-08	3.50855847141e-07
12865.85412	-2.57916747965e-08	3.50501484047e-07
12873.32558	-4.22006030215e-08	3.5014739483e-07
12880.79704	-7.14820240551e-09	3.49793579345e-07
12888.2685	-9.23279589446e-08	3.49440037444e-07
12895.73996	1.15677946017e-08	3.49086768982e-07
12903.21142	-7.37892910924e-08	3.48733773811e-07
12910.68288	1.31247801252e-08	3.48381051785e-07
12918.15434	-2.06256532653e-08	3.48028602757e-07
12925.6258	1.46964651845e-08	3.47676426582e-07
12933.09726	-1.91364009401e-08	3.47324523112e-07
12940.56872	-3.57278297423e-08	3.46972892202e-07
12948.04018	-3.5011668646e-08	3.46621533705e-07
12955.51164	5.25702735678e-08	3.46270447474e-07
12962.9831	-5.09527158028e-08	3.45919633364e-07
12970.45456	-5.02604403502e-08	3.45569091228e-07
12977.92602	-3.21338221051e-08	3.45218820921e-07
12985.39748	5.58597642553e-08	3.44868822296e-07
12992.86894	-1.35534123135e-07	3.44519095207e-07
13000.3404	5.74927339112e-08	3.44169639508e-07
13007.81186	5.78469251333e-09	3.43820455053e-07
13015.28332	-2.85246202765e-08	3.43471541697e-07
13022.75478	7.75484526798e-08	3.43122899292e-07
13030.22624	6.08404668735e-08	3.42774527695e-07
13037.6977	-1.31936370225e-07	3.42426426758e-07
13045.16916	4.48535681869e-08	3.42078596336e-07
13052.64062	-6.0185388383e-08	3.41731036284e-07
13060.11208	1.11365490655e-08	3.41383746455e-07
13067.58354	-5.88321505766e-08	3.41036726704e-07
13075.055	4.80657161004e-08	3.40689976886e-07
13082.52646	-3.97453259575e-08	3.40343496855e-07
13089.99792	1.41886239931e-08	3.39997286465e-07
13097.46938	-2.81028410029e-09	3.39651345571e-07
13104.94084	8.68820618932e-08	3.39305674028e-07
13112.4123	-1.91112949176e-08	3.38960271691e-07
13119.88376	-5.60441019421e-10	3.38615138413e-07
13127.35522	7.15986101532e-08	3.38270274051e-07
13134.82668	9.46387281716e-10	3.37925678458e-07
13142.29814	-1.62052380003e-08	3.37581351489e-07
13149.7696	-5.13194918539e-08	3.37237293e-07
13157.24106	-1.47750397335e-08	3.36893502844e-07
13164.71252	2.18618813077e-08	3.36549980878e-07
13172.18398	5.85943517314e-08	3.36206726957e-07
13179.65544	4.14167128277e-08	3.35863740934e-07
13187.1269	-2.98802723978e-08	3.35521022666e-07
13194.59836	-4.72292917549e-08	3.35178572007e-07
13202.06982	2.5700799104e-08	3.34836388813e-07
13209.54128	-2.77867880077e-08	3.34494472938e-07
13217.01274	-6.33052526587e-08	3.34152824239e-07
13224.4842	4.61074259363e-08	3.3381144257e-07
13231.95566	-1.52731959709e-07	3.33470327787e-07
13239.42712	6.58197976902e-08	3.33129479745e-07
13246.89858	-1.51638662281e-07	3.327888983e-07
13254.37004	-2.36432322066e-08	3.32448583307e-07
13261.8415	-2.29474606109e-08	3.32108534621e-07
13269.31296	-4.05034123188e-08	3.31768752099e-07
13276.78442	-5.81047895123e-08	3.31429235596e-07
13284.25588	7.05971387322e-08	3.31089984967e-07
13291.72734	-3.84703595589e-08	3.30751000068e-07
13299.1988	-1.84480412422e-07	3.30412280755e-07
13306.67026	1.46402543523e-07	3.30073826884e-07
13314.14172	-5.48268449305e-08	3.2973563831e-07
13321.61318	1.01735282359e-09	3.2939771489e-07
13329.08464	-1.27200874584e-07	3.2906005648e-07
13336.5561	2.08710839867e-08	3.28722662934e-07
13344.02756	4.00827224849e-08	3.2838553411e-07
13351.49902	-1.45948497808e-08	3.28048669863e-07
13358.97048	-6.94127524831e-08	3.2771207005e-07
13366.44194	-8.73151415291e-08	3.27375734526e-07
13373.9134	-8.67164013724e-08	3.27039663148e-07
13381.38486	-1.18539673644e-08	3.26703855772e-07
13388.85632	-4.83316173505e-08	3.26368312255e-07
13396.32778	-1.04678102263e-08	3.26033032452e-07
13403.79924	4.61210205932e-08	3.2569801622e-07
13411.2707	-1.20967812826e-07	3.25363263415e-07
13418.74216	8.49757063354e-08	3.25028773894e-07
13426.21362	-4.50569960495e-08	3.24694547514e-07
13433.68508	-1.19268614247e-07	3.2436058413e-07
13441.15654	8.73745845189e-08	3.240268836e-07
13448.628	1.44489931036e-07	3.2369344578e-07
13456.09946	-4.24163933073e-08	3.23360270526e-07
13463.57092	-4.16299253462e-09	3.23027357696e-07
13471.04238	1.53605710686e-08	3.22694707146e-07
13478.51384	-1.34681227892e-07	3.22362318733e-07
13485.9853	-5.86918557786e-08	3.22030192313e-07
13493.45676	-1.33612796635e-07	3.21698327744e-07
13500.92822	1.31615153024e-07	3.21366724883e-07
13508.39968	-7.57305550508e-08	3.21035383586e-07
13515.87114	-7.51320210661e-08	3.20704303711e-07
13523.3426	1.3521485742e-09	3.20373485115e-07
13530.81406	-1.69419516122e-08	3.20042927654e-07
13538.28552	-7.33120746393e-08	3.19712631186e-07
13545.75698	-1.48850847408e-07	3.19382595568e-07
13553.22844	-1.29291471699e-07	3.19052820657e-07
13560.6999	6.19865013089e-08	3.18723306311e-07
13568.17136	-9.00151865043e-08	3.18394052387e-07
13575.64282	-8.94408241997e-08	3.18065058741e-07
13583.11428	4.51055551591e-08	3.17736325233e-07
13590.58574	-1.07429545976e-07	3.17407851718e-07
13598.0572	4.65731784534e-08	3.17079638055e-07
13605.52866	-2.94902431577e-08	3.16751684101e-07
13613.00012	-4.80671662658e-08	3.16423989714e-07
13620.47158	-6.66902694445e-08	3.16096554751e-07
13627.94304	1.65132469815e-07	3.15769379069e-07
13635.4145	-2.68671834716e-08	3.15442462528e-07
13642.88596	-4.55317800993e-08	3.15115804984e-07
13650.35742	-2.55739737875e-08	3.14789406294e-07
13657.82888	5.25020031032e-08	3.14463266318e-07
13665.30034	-6.30169562743e-08	3.14137384913e-07
13672.7718	5.39831747119e-08	3.13811761937e-07
13680.24326	-1.78326440493e-07	3.13486397247e-07
13687.71472	3.59897377083e-08	3.13161290702e-07
13695.18618	-2.16763029802e-08	3.12836442161e-07
13702.65764	-4.0513428711e-08	3.12511851479e-07
13710.1291	-3.9889928792e-08	3.12187518518e-07
13717.60056	5.83821437729e-08	3.11863443133e-07
13725.07202	-1.36378864879e-07	3.11539625184e-07
13732.54348	-3.80192917964e-08	3.11216064528e-07
13740.01494	-1.35359515046e-07	3.10892761025e-07
13747.4864	2.43564558483e-09	3.10569714532e-07
13754.95786	8.16590400644e-08	3.10246924908e-07
13762.42932	3.80602342128e-09	3.09924392011e-07
13769.90078	-1.33283160978e-07	3.096021157e-07
13777.37224	2.48281767945e-08	3.09280095833e-07
13784.8437	6.49817314012e-08	3.08958332269e-07
13792.31516	6.49741358663e-09	3.08636824867e-07
13799.78662	-3.23651312865e-08	3.08315573485e-07
13807.25808	-5.15320240195e-08	3.07994577981e-07
13814.72954	-3.11213347589e-08	3.07673838216e-07
13822.201	-5.03313437845e-08	3.07353354046e-07
13829.67246	1.4883503169e-07	3.07033125332e-07
13837.14392	1.05443736464e-08	3.06713151932e-07
13844.61538	7.09320492834e-08	3.06393433705e-07
13852.08684	-1.07639800139e-07	3.0607397051e-07
13859.5583	1.32249609575e-07	3.05754762206e-07
13867.02976	3.32395029892e-08	3.05435808653e-07
13874.50122	7.39340869355e-08	3.05117109708e-07
13881.97268	-2.53918298661e-08	3.04798665232e-07
13889.44414	-8.48825689107e-08	3.04480475083e-07
13896.9156	5.60866009127e-08	3.04162539121e-07
13904.38706	-3.43087392971e-09	3.03844857204e-07
13911.85852	-8.32002023531e-08	3.03527429194e-07
13919.32998	-2.14668336575e-09	3.03210254947e-07
13926.80144	-6.19416418394e-08	3.02893334325e-07
13934.2729	-2.10282609524e-08	3.02576667187e-07
13941.74436	-8.09794658273e-08	3.02260253391e-07
13949.21582	-1.00643613972e-07	3.01944092798e-07
13956.68728	-1.40585532545e-07	3.01628185267e-07
13964.15874	-1.19855060189e-07	3.01312530658e-07
13971.6302	-1.79811993644e-08	3.0099712883e-07
13979.10166	2.323962803e-08	3.00681979643e-07
13986.57312	3.59781420571e-09	3.00367082957e-07
13994.04458	4.24962218015e-09	3.00052438632e-07
14001.51604	6.60006825505e-08	2.99738046527e-07
14008.9875	2.59570149244e-08	2.99423906502e-07
14016.45896	2.66366718804e-08	2.99110018418e-07
14023.93042	4.77522361895e-08	2.98796382133e-07
14031.40188	-1.35659905027e-07	2.9848299751e-07
14038.87334	-3.27953547367e-08	2.98169864406e-07
14046.3448	8.80521546859e-09	2.97856982683e-07
14053.81626	2.99817433934e-08	2.975443522e-07
14061.28772	1.12853651437e-07	2.97231972818e-07
14068.75918	3.13627431526e-08	2.96919844396e-07
14076.23064	-2.97393417499e-08	2.96607966796e-07
14083.7021	1.2092231978e-08	2.96296339878e-07
14091.17356	3.33847903019e-08	2.95984963501e-07
14098.64502	9.6056013473e-08	2.95673837527e-07
14106.11648	-8.93545236513e-08	2.95362961815e-07
14113.58794	-6.81250805865e-08	2.95052336226e-07
14121.0594	-1.50488711251e-07	2.94741960621e-07
14128.53086	-8.7792731316e-08	2.94431834861e-07
14136.00232	3.73547957398e-08	2.94121958805e-07
14143.47378	1.62812941039e-07	2.93812332315e-07
14150.94524	-4.45297154428e-08	2.93502955251e-07
14158.4167	8.10961357196e-08	2.93193827473e-07
14165.88816	6.09697080409e-08	2.92884948844e-07
14173.35962	-4.27678759674e-08	2.92576319223e-07
14180.83108	8.32774973851e-08	2.92267938472e-07
14188.30254	-2.06629804446e-08	2.91959806451e-07
14195.774	-8.29360975744e-08	2.91651923022e-07
14203.24546	-1.94767801131e-08	2.91344288045e-07
14210.71692	-1.65883944166e-07	2.91036901381e-07
14218.18838	8.6808281002e-08	2.90729762892e-07
14225.65984	6.65023344974e-08	2.90422872438e-07
14233.1313	4.0007400961e-09	2.90116229881e-07
14240.60276	1.10100939002e-07	2.89809835082e-07
14248.07422	4.7515457728e-08	2.89503687903e-07
14255.54568	-5.75107666782e-08	2.89197788204e-07
14263.01714	4.88563915062e-08	2.88892135847e-07
14270.4886	2.83519699213e-08	2.88586730693e-07
14277.96006	-9.82566034082e-08	2.88281572604e-07
14285.43152	-5.52970292101e-08	2.87976661441e-07
14292.90298	9.40351057773e-08	2.87671997066e-07
14300.37444	-1.39287932794e-07	2.87367579341e-07
14307.8459	5.28546958032e-08	2.87063408126e-07
14315.31736	-3.17566157086e-08	2.86759483284e-07
14322.78882	1.60943099943e-07	2.86455804676e-07
14330.26028	3.35422521221e-08	2.86152372164e-07
14337.73174	-2.99883638821e-08	2.8584918561e-07
14345.2032	-1.15083222813e-07	2.85546244876e-07
14352.67466	9.97812914217e-08	2.85243549823e-07
14360.14612	5.75965985463e-08	2.84941100314e-07
14367.61758	-4.91585319455e-08	2.8463889621e-07
14375.08904	-4.86118147068e-08	2.84336937373e-07
14382.5605	3.8065707298e-08	2.84035223666e-07
14390.03196	1.71656285473e-08	2.8373375495e-07
14397.50342	-1.76414242063e-07	2.83432531088e-07
14404.97488	-3.22168151037e-09	2.83131551942e-07
14412.44634	-8.9111904393e-08	2.82830817373e-07
14419.9178	-2.03879362016e-09	2.82530327245e-07
14427.38926	-8.81086779179e-08	2.8223008142e-07
14434.86072	2.08344174426e-08	2.81930079759e-07
14442.33218	-4.36773345058e-08	2.81630322126e-07
14449.80364	-4.31308874853e-08	2.81330808383e-07
14457.2751	-1.2961386823e-07	2.81031538391e-07
14464.74656	-8.56113162337e-08	2.80732512015e-07
14472.21802	-1.28716571883e-07	2.80433729115e-07
14479.68948	2.44841728363e-08	2.80135189556e-07
14487.16094	-1.85801434441e-08	2.79836893199e-07
14494.6324	9.13442552436e-08	2.79538839908e-07
14502.10386	4.82717397092e-08	2.79241029544e-07
14509.57532	-1.70245578485e-07	2.78943461971e-07
14517.04678	-8.20980654625e-08	2.78646137051e-07
14524.51824	-1.25522650687e-07	2.78349054648e-07
14531.9897	2.87939452747e-08	2.78052214625e-07
14539.46116	5.14304557208e-08	2.77755616843e-07
14546.93262	-1.40030535313e-08	2.77459261167e-07
14554.40408	-1.01640709758e-07	2.77163147459e-07
14561.87554	5.33533264591e-08	2.76867275583e-07
14569.347	-1.22875648505e-08	2.76571645401e-07
14576.81846	-1.17142634195e-08	2.76276256776e-07
14584.28992	-1.66154090658e-07	2.75981109573e-07
14591.76138	1.15685964695e-08	2.75686203654e-07
14599.23284	-1.00206147897e-08	2.75391538882e-07
14606.7043	-7.60868095246e-08	2.7509711512e-07
14614.17576	-1.20062395332e-07	2.74802932233e-07
14621.64722	1.39217351255e-08	2.74508990084e-07
14629.11868	3.68050632013e-08	2.74215288535e-07
14636.59014	-5.1785955618e-08	2.73921827451e-07
14644.0616	-2.8939311315e-08	2.73628606695e-07
14651.53306	-2.83934444475e-08	2.73335626131e-07
14659.00452	-2.78475927898e-08	2.73042885622e-07
14666.47598	-2.73017559138e-08	2.72750385032e-07
14673.94744	1.80850992968e-08	2.72458124225e-07
14681.4189	-3.75764260279e-09	2.72166103064e-07
14688.89036	4.1752581797e-08	2.71874321413e-07
14696.36182	6.48770734207e-08	2.71582779137e-07
14703.83328	-9.20797019534e-08	2.71291476099e-07
14711.30474	-6.90748406879e-08	2.71000412163e-07
14718.7762	1.57042027173e-07	2.70709587192e-07
14726.24766	2.22946188715e-08	2.70419001052e-07
14733.71912	-9.01606684627e-08	2.70128653606e-07
14741.19058	6.87445972471e-08	2.69838544718e-07
14748.66204	-2.12314812542e-08	2.69548674252e-07
14756.1335	-4.33676694921e-08	2.69259042073e-07
14763.60496	2.52669436863e-08	2.68969648044e-07
14771.07642	-1.95899549032e-08	2.68680492031e-07
14778.54788	-6.45490114872e-08	2.68391573897e-07
14786.01934	4.26872835926e-09	2.68102893507e-07
14793.4908	4.84257657824e-09	2.67814450725e-07
14800.96226	5.41645432042e-09	2.67526245415e-07
14808.43372	-3.97039295759e-08	2.67238277443e-07
14815.90518	2.94258471983e-08	2.66950546672e-07
14823.37664	-1.57612439417e-08	2.66663052968e-07
14830.8481	-8.39684590322e-08	2.66375796195e-07
14838.31956	3.11993849424e-08	2.66088776217e-07
14845.79102	3.18025393653e-08	2.65801992899e-07
14853.26248	5.53962703554e-08	2.65515446107e-07
14860.73394	-1.05069684581e-07	2.65229135704e-07
14868.2054	-5.85591721591e-08	2.64943061556e-07
14875.67686	-1.19499973464e-08	2.64657223528e-07
14883.14832	-3.44872535125e-08	2.64371621484e-07
14890.61978	-1.08629968993e-08	2.64086255289e-07
14898.09124	-1.2596369659e-07	2.63801124809e-07
14905.5627	1.05971795565e-07	2.63516229909e-07
14913.03416	6.03095393003e-08	2.63231570453e-07
14920.50562	-5.50721411154e-08	2.62947146307e-07
14927.97708	8.47770295755e-08	2.62662957336e-07
14935.44854	-5.40690155522e-08	2.62379003406e-07
14942.92	3.95200265016e-08	2.6209528438e-07
14950.39146	-5.3073269422e-08	2.61811800126e-07
14957.86292	-5.93859215506e-09	2.61528550508e-07
14965.33438	-5.39288983255e-09	2.61245535391e-07
14972.80584	-4.84718421671e-09	2.60962754642e-07
14980.2773	6.58837469409e-08	2.60680208125e-07
14987.74876	-3.74230171275e-09	2.60397895706e-07
14995.22022	2.02474254824e-08	2.6011581725e-07
15002.69168	2.08221647238e-08	2.59833972624e-07
15010.16314	-9.60639504678e-08	2.59552361693e-07
15017.6346	9.24960119728e-08	2.59270984322e-07
15025.10606	-1.00451043832e-09	2.58989840378e-07
15032.57752	-2.12529159167e-07	2.58708929726e-07
15040.04898	2.36319965774e-08	2.58428252232e-07
15047.52044	1.65878893993e-07	2.58147807762e-07
15054.9919	-2.24631402647e-08	2.57867596181e-07
15062.46336	-9.29265876478e-08	2.57587617357e-07
15069.93482	-1.39853215623e-07	2.57307871154e-07
15077.40628	-1.39465691053e-07	2.57028357439e-07
15084.87774	3.27914749286e-09	2.56749076077e-07
15092.3492	3.82489391832e-09	2.56470026936e-07
15099.82066	-9.07307965235e-08	2.56191209881e-07
15107.29212	-6.64969042146e-08	2.55912624779e-07
15114.76358	-1.13675134514e-07	2.55634271495e-07
15122.23504	2.97967558261e-08	2.55356149896e-07
15129.7065	-6.51030744491e-08	2.55078259848e-07
15137.17796	1.50396359061e-07	2.54800601219e-07
15144.64942	7.60818762764e-09	2.54523173873e-07
15152.12088	-1.57897470369e-08	2.54245977678e-07
15159.59234	-6.32071315732e-08	2.539690125e-07
15167.0638	8.12027080266e-08	2.53692278206e-07
15174.53526	1.05858999859e-07	2.53415774662e-07
15182.00672	-8.58190777552e-08	2.53139501736e-07
15189.47818	-8.53837164404e-08	2.52863459293e-07
15196.94964	-1.26837225734e-08	2.525876472e-07
15204.4211	3.60603007408e-08	2.52312065325e-07
15211.89256	-3.57793282398e-08	2.52036713533e-07
15219.36402	3.71962949186e-08	2.51761591693e-07
15226.83548	-5.89768789465e-08	2.5148669967e-07
15234.30694	-8.27252577841e-08	2.51212037332e-07
15241.7784	6.31117755911e-08	2.50937604546e-07
15249.24986	-5.75794328002e-08	2.50663401179e-07
15256.72132	-3.28361772788e-08	2.50389427097e-07
15264.19278	-8.09597601496e-08	2.50115682168e-07
15271.66424	-1.29181924587e-07	2.4984216626e-07
15279.1357	4.16623278207e-08	2.49568879239e-07
15286.60716	-1.52774760046e-07	2.49295820972e-07
15294.07862	1.83722169095e-08	2.49022991328e-07
15301.55008	-5.43540663395e-08	2.48750390172e-07
15309.02154	-4.99862056228e-09	2.48478017373e-07
15316.493	1.99906678933e-08	2.48205872799e-07
15323.96446	6.95335117738e-08	2.47933956315e-07
15331.43592	-2.79542791873e-08	2.47662267791e-07
15338.90738	-1.01105804574e-07	2.47390807093e-07
15346.37884	-2.42039788454e-09	2.4711957409e-07
15353.8503	-1.90389084547e-09	2.46848568648e-07
15361.32176	4.78530399389e-08	2.46577790636e-07
15368.79322	4.84297651941e-08	2.4630723992e-07
15376.26468	2.43348807532e-08	2.4603691637e-07
15383.73614	-4.92067994457e-08	2.45766819853e-07
15391.2076	1.24298016836e-07	2.45496950236e-07
15398.67906	-9.77535128476e-08	2.45227307388e-07
15406.15052	-7.2578690283e-08	2.44957891176e-07
15413.62198	5.18202970575e-08	2.44688701468e-07
15421.09344	-4.68798539458e-08	2.44419738133e-07
15428.5649	-9.61042787348e-08	2.44151001038e-07
15436.03636	-4.59685689795e-08	2.43882490052e-07
15443.50782	-7.03985236237e-08	2.43614205043e-07
15450.97928	-1.69612774464e-07	2.43346145879e-07
15458.45074	5.25683350124e-09	2.43078312428e-07
15465.9222	-9.40652785107e-08	2.42810704558e-07
15473.39366	1.06209271685e-07	2.42543322138e-07
15480.86512	-1.82045722228e-08	2.42276165037e-07
15488.33658	-4.27519351249e-08	2.42009233121e-07
15495.80804	-1.72346941694e-08	2.41742526261e-07
15503.2795	-4.18308754119e-08	2.41476044325e-07
15510.75096	1.84610514643e-07	2.4120978718e-07
15518.22242	-1.41418312556e-07	2.40943754696e-07
15525.69388	3.50389669057e-08	2.40677946741e-07
15533.16534	-3.99669634371e-08	2.40412363184e-07
15540.6368	6.1325996943e-08	2.40147003894e-07
15548.10826	-8.95020786743e-08	2.39881868739e-07
15555.57972	-8.9098131536e-08	2.39616957588e-07
15563.05118	-1.13973674214e-07	2.39352270311e-07
15570.52264	-1.64198777416e-07	2.39087806775e-07
15577.9941	-8.78984467221e-08	2.3882356685e-07
15585.46556	-6.21469373153e-08	2.38559550404e-07
15592.93702	-1.12460310788e-07	2.38295757307e-07
15600.40848	1.92682037252e-07	2.38032187429e-07
15607.87994	-6.08301421661e-08	2.37768840637e-07
15615.3514	-1.62187898768e-07	2.37505716801e-07
15622.82286	-3.45139590026e-08	2.3724281579e-07
15630.29432	4.24302366672e-08	2.36980137474e-07
15637.76578	-3.35875035918e-08	2.36717681721e-07
15645.23724	1.79614446835e-08	2.36455448401e-07
15652.7087	-5.82357058456e-08	2.36193437384e-07
15660.18016	-6.61665851695e-09	2.35931648538e-07
15667.65162	-3.1750748345e-08	2.35670081734e-07
15675.12308	9.69352477638e-08	2.3540873684e-07
15682.59454	-5.64884379983e-08	2.35147613726e-07
15690.066	-4.66797744405e-09	2.34886712262e-07
15697.53746	4.72618425185e-08	2.34626032318e-07
15705.00892	-3.68714273775e-09	2.34365573762e-07
15712.48038	-8.05172833831e-08	2.34105336465e-07
15719.95184	-1.57498682264e-07	2.33845320297e-07
15727.4233	-2.80879984598e-08	2.33585525126e-07
15734.89476	2.40556161668e-08	2.33325950824e-07
15742.36622	-1.29787833479e-09	2.33066597259e-07
15749.83768	-5.26002752473e-08	2.32807464302e-07
15757.30914	-2.62540072112e-08	2.32548551823e-07
15764.7806	-1.29566558154e-07	2.32289859692e-07
15772.25206	6.08964840282e-10	2.32031387778e-07
15779.72352	-5.08883294183e-08	2.31773135952e-07
15787.19498	-5.04605692118e-08	2.31515104084e-07
15794.66644	-2.39928950616e-08	2.31257292044e-07
15802.1379	-4.96017881648e-08	2.30999699702e-07
15809.60936	2.90953881825e-08	2.30742326929e-07
15817.08082	-2.05417824697e-07	2.30485173594e-07
15824.55228	3.94389399139e-09	2.30228239569e-07
15832.02374	-4.78958934121e-08	2.29971524723e-07
15839.4952	1.09660019546e-07	2.29715028927e-07
15846.96666	-7.32342399994e-08	2.29458752052e-07
15854.43812	5.83602668505e-08	2.29202693967e-07
15861.90958	6.37517700671e-09	2.28946854544e-07
