Altitude(m)	beta_aerosol(m^-1 sr^-1)	beta_molecular(m^-1 sr^-1)
11999.16476	2.99139821844e-08	2.38443933417e-08
12006.63622	3.00062403519e-08	2.38209503559e-08
12014.10768	3.82217885626e-08	2.37975250071e-08
12021.57914	7.08605741173e-08	2.37741172861e-08
12029.0506	-5.11547602814e-08	2.37507271839e-08
12036.52206	9.56090246923e-08	2.3727354691e-08
12043.99352	6.31308314052e-08	2.37039997985e-08
12051.46498	6.32679432197e-08	2.3680662497e-08
12058.93644	8.79657967835e-08	2.36573427775e-08
12066.4079	6.1623847146e-09	2.36340406307e-08
12073.87936	5.54688343665e-08	2.36107560474e-08
12081.35082	-3.48047970914e-08	2.35874890185e-08
12088.82228	-3.47950504478e-08	2.35642395348e-08
12096.29374	3.1117340123e-08	2.35410075872e-08
12103.7652	1.54946913541e-07	2.35177931664e-08
12111.23666	-9.98994400765e-09	2.34945962633e-08
12118.70812	3.14002793457e-08	2.34714168688e-08
12126.17958	1.4931688954e-08	2.34482549737e-08
12133.65104	-3.47417905176e-08	2.34251105687e-08
12141.1225	7.31802964408e-08	2.34019836449e-08
12148.59396	-9.78951913931e-09	2.3378874193e-08
12156.06542	-9.7498061768e-09	2.33557822039e-08
12163.53688	-9.71010010493e-09	2.33327076684e-08
12171.00834	6.54115213493e-08	2.33096505773e-08
12178.4798	6.55498651566e-08	2.32866109217e-08
12185.95126	7.13887182808e-09	2.32635886922e-08
12193.42272	4.90718664665e-08	2.32405838798e-08
12200.89418	-4.30473160904e-08	2.32175964754e-08
12208.36564	3.25055995702e-08	2.31946264698e-08
12215.8371	4.10045912464e-08	2.31716738539e-08
12223.30856	-1.78046120388e-08	2.31487386185e-08
12230.78002	7.50348155512e-09	2.31258207546e-08
12238.25148	5.81859374929e-08	2.3102920253e-08
12245.72294	-8.21105280884e-10	2.30800371046e-08
12253.1944	-5.99740676359e-08	2.30571713004e-08
12260.66586	7.74536458938e-09	2.30343228311e-08
12268.13732	-1.76280295164e-08	2.30114916876e-08
12275.60878	8.42640614594e-08	2.2988677861e-08
12283.08024	5.89271861714e-08	2.2965881342e-08
12290.5517	7.99149479201e-09	2.29431021216e-08
12298.02316	1.18828906579e-07	2.29203401907e-08
12305.49462	-6.01388512774e-08	2.28975955401e-08
12312.96608	4.23440406831e-08	2.28748681609e-08
12320.43754	-6.01834330432e-08	2.28521580438e-08
12327.909	-4.30794211909e-08	2.28294651798e-08
12335.38046	-2.59357323772e-08	2.28067895599e-08
12342.85192	5.1329834178e-08	2.27841311749e-08
12350.32338	9.4418326623e-08	2.27614900157e-08
12357.79484	-3.44843381678e-08	2.27388660734e-08
12365.2663	7.75235449977e-08	2.27162593388e-08
12372.73776	-7.75969279158e-08	2.26936698028e-08
12380.20922	3.46291453423e-08	2.26710974564e-08
12387.68068	-5.1743784967e-08	2.26485422905e-08
12395.15214	1.84283993745e-10	2.26260042961e-08
12402.6236	2.34381609594e-10	2.2603483464e-08
12410.09506	2.84479949542e-10	2.25809797853e-08
12417.56652	-8.35355848929e-09	2.25584932509e-08
12425.03798	-2.57109256661e-08	2.25360238517e-08
12432.50944	1.7851781715e-08	2.25135715786e-08
12439.9809	6.15228944887e-08	2.24911364227e-08
12447.45236	1.79973158642e-08	2.24687183749e-08
12454.92382	-1.68957509511e-08	2.24463174261e-08
12462.39528	3.56432659018e-08	2.24239335673e-08
12469.86674	6.87194021682e-10	2.24015667895e-08
12477.3382	1.82834198415e-08	2.23792170837e-08
12484.80966	1.83553589588e-08	2.23568844407e-08
12492.28112	9.63280275182e-09	2.23345688516e-08
12499.75258	8.8943027222e-08	2.23122703074e-08
12507.22404	-7.87541313168e-09	2.2289988799e-08
12514.6955	9.81778135794e-09	2.22677243174e-08
12522.16696	9.87877173421e-09	2.22454768536e-08
12529.63842	-6.96915824996e-08	2.22232463985e-08
12537.10988	2.77147242732e-08	2.22010329433e-08
12544.58134	1.19067393785e-09	2.21788364788e-08
12552.0528	-1.65182345035e-08	2.2156656996e-08
12559.52426	-3.4269027643e-08	2.2134494486e-08
12566.99572	3.69417047043e-08	2.21123489397e-08
12574.46718	1.92134581094e-08	2.20902203481e-08
12581.93864	-1.64027097326e-08	2.20681087023e-08
12589.4101	-1.63739660941e-08	2.20460139933e-08
12596.88156	-5.21160159866e-08	2.2023936212e-08
12604.35302	-1.63167304391e-08	2.20018753495e-08
12611.82448	-7.3244840569e-09	2.19798313968e-08
12619.29594	-3.42072711702e-08	2.19578043449e-08
12626.7674	-1.62307093507e-08	2.19357941848e-08
12634.23886	3.77690003007e-08	2.19138009076e-08
12641.71032	1.36940214057e-07	2.18918245042e-08
12649.18178	4.69839254042e-08	2.18698649658e-08
12656.65324	-4.32012172986e-08	2.18479222832e-08
12664.1247	-3.4164503518e-08	2.18259964477e-08
12671.59616	2.91919264097e-08	2.18040874501e-08
12679.06762	-2.50893101527e-08	2.17821952816e-08
12686.53908	-3.41422539193e-08	2.17603199331e-08
12694.01054	-3.41345749077e-08	2.17384613958e-08
12701.482	2.24071693175e-09	2.17166196607e-08
12708.95346	2.29085728631e-09	2.16947947187e-08
12716.42492	2.05683355422e-08	2.16729865611e-08
12723.89638	2.06408049541e-08	2.16511951787e-08
12731.36784	3.89847292641e-08	2.16294205627e-08
12738.8393	1.16398963545e-08	2.16076627042e-08
12746.31076	5.74899259899e-08	2.15859215942e-08
12753.78222	-4.32475310318e-08	2.15641972238e-08
12761.25368	-5.24289477729e-08	2.15424895839e-08
12768.72514	-4.32529147784e-08	2.15207986658e-08
12776.1966	-3.40563943371e-08	2.14991244605e-08
12783.66806	-2.48391056248e-08	2.1477466959e-08
12791.13952	7.66096377826e-08	2.14558261525e-08
12798.61098	7.67539967067e-08	2.14342020319e-08
12806.08244	4.91651076679e-08	2.14125945885e-08
12813.5539	2.99601529407e-09	2.13910038132e-08
12821.02536	5.86438222989e-08	2.13694296973e-08
12828.49682	4.94858992814e-08	2.13478722316e-08
12835.96828	-2.47166202808e-08	2.13263314075e-08
12843.43974	3.19858237293e-09	2.13048072159e-08
12850.9112	-3.39913082733e-08	2.12832996479e-08
12858.38266	4.0581579739e-08	2.12618086947e-08
12865.85412	-2.46464119827e-08	2.12403343474e-08
12873.32558	-4.33133065979e-08	2.1218876597e-08
12880.79704	2.2153823127e-08	2.11974354347e-08
12888.2685	-7.14120438962e-08	2.11760108516e-08
12895.73996	5.97940915709e-08	2.11546028388e-08
12903.21142	-2.45589373308e-08	2.11332113874e-08
12910.68288	1.82197069886e-07	2.11118364886e-08
12918.15434	3.70234651434e-09	2.10904781334e-08
12925.6258	3.75253770934e-09	2.1069136313e-08
12933.09726	1.32338452493e-08	2.10478110186e-08
12940.56872	-1.50308907763e-08	2.10265022412e-08
12948.04018	-3.39080045868e-08	2.1005209972e-08
12955.51164	-6.22901807541e-08	2.09839342021e-08
12962.9831	3.24224832007e-08	2.09626749226e-08
12970.45456	-1.49185281819e-08	2.09414321248e-08
12977.92602	4.10120004616e-09	2.09202057997e-08
12985.39748	3.26725778189e-08	2.08989959386e-08
12992.86894	-5.31580971108e-09	2.08778025324e-08
13000.3404	3.2840135794e-08	2.08566255725e-08
13007.81186	3.29250238348e-08	2.08354650499e-08
13015.28332	-4.3403369855e-08	2.08143209558e-08
13022.75478	2.35280187534e-08	2.07931932814e-08
13030.22624	-6.25586390711e-08	2.07720820179e-08
13037.6977	6.20076991364e-08	2.07509871563e-08
13045.16916	5.25331502756e-08	2.07299086879e-08
13052.64062	1.42127458812e-08	2.07088466038e-08
13060.11208	-1.45803295411e-08	2.06878008953e-08
13067.58354	3.35937343682e-08	2.06667715534e-08
13075.055	-4.88374133273e-09	2.06457585694e-08
13082.52646	8.20222643906e-08	2.06247619345e-08
13089.99792	2.41860854022e-08	2.06037816398e-08
13097.46938	1.45845615279e-08	2.05828176765e-08
13104.94084	-1.44114352463e-08	2.05618700358e-08
13112.4123	2.44039471482e-08	2.05409387089e-08
13119.88376	-1.43554585074e-08	2.05200236871e-08
13127.35522	4.39878486741e-08	2.04991249614e-08
13134.82668	-4.34904170716e-08	2.04782425231e-08
13142.29814	-5.32355433312e-08	2.04573763634e-08
13149.7696	-8.25036958335e-08	2.04365264735e-08
13157.24106	-7.27868864747e-08	2.04156928446e-08
13164.71252	-4.41706839417e-09	2.03948754679e-08
13172.18398	-4.35114234345e-08	2.03740743347e-08
13179.65544	8.38119330332e-08	2.03532894361e-08
13187.1269	-4.29953403145e-09	2.03325207634e-08
13194.59836	-4.35289789444e-08	2.03117683078e-08
13202.06982	9.40624953428e-08	2.02910320605e-08
13209.54128	-5.33811378157e-08	2.02703120128e-08
13217.01274	2.54087798784e-08	2.02496081558e-08
13224.4842	-5.34138967256e-08	2.02289204808e-08
13231.95566	2.55523332436e-08	2.0208248979e-08
13239.42712	1.57415617756e-08	2.01875936417e-08
13246.89858	7.51798399358e-08	2.01669544602e-08
13254.37004	5.95990597379e-09	2.01463314256e-08
13261.8415	-2.37460120775e-08	2.01257245291e-08
13269.31296	-2.37294207923e-08	2.01051337622e-08
13276.78442	3.59320011951e-08	2.00845591159e-08
13284.25588	-1.3744379615e-08	2.00640005816e-08
13291.72734	3.6100855535e-08	2.00434581505e-08
13299.1988	9.60410473351e-08	2.00229318138e-08
13306.67026	9.62039776197e-08	2.00024215629e-08
13314.14172	-5.36289812685e-08	1.9981927389e-08
13321.61318	-3.36249876504e-08	1.99614492833e-08
13329.08464	3.65284171929e-08	1.99409872372e-08
13336.5561	-2.35824111928e-08	1.99205412418e-08
13344.02756	2.66529278603e-08	1.99001112886e-08
13351.49902	7.70062612645e-08	1.98796973686e-08
13358.97048	6.66816560668e-09	1.98592994733e-08
13366.44194	2.68763908765e-08	1.98389175939e-08
13373.9134	6.76935846913e-09	1.98185517217e-08
13381.38486	1.69215355345e-08	1.9798201848e-08
13388.85632	-2.34691093239e-08	1.97778679641e-08
13396.32778	1.70441751229e-08	1.97575500612e-08
13403.79924	5.76510225097e-08	1.97372481306e-08
13411.2707	-3.12562674257e-09	1.97169621638e-08
13418.74216	-3.08687840498e-09	1.96966921519e-08
13426.21362	-1.32183853491e-08	1.96764380862e-08
13433.68508	1.73536654797e-08	1.96561999581e-08
13441.15654	-3.35491475052e-08	1.96359777589e-08
13448.628	-2.33401784065e-08	1.96157714799e-08
13456.09946	5.83990568981e-08	1.95955811123e-08
13463.57092	-3.35351430294e-08	1.95754066476e-08
13471.04238	-4.37678296149e-08	1.9555248077e-08
13478.51384	-7.45189983739e-08	1.95351053919e-08
13485.9853	-5.40376214553e-08	1.95149785836e-08
13493.45676	3.83801945641e-08	1.94948676433e-08
13500.92822	-5.40735638631e-08	1.94747725625e-08
13508.39968	-5.40899144484e-08	1.94546933325e-08
13515.87114	-1.28916928339e-08	1.94346299446e-08
13523.3426	6.96603145314e-08	1.94145823901e-08
13530.81406	1.52414895488e-07	1.93945506604e-08
13538.28552	3.88950801785e-08	1.93745347468e-08
13545.75698	-2.42852663024e-09	1.93545346407e-08
13553.22844	-2.31172673761e-08	1.93345503334e-08
13560.6999	5.9900546759e-08	1.93145818163e-08
13568.17136	-4.38594361845e-08	1.92946290807e-08
13575.64282	7.05156908482e-08	1.92746921179e-08
13583.11428	-5.42843717283e-08	1.92547709195e-08
13590.58574	-2.19627226367e-09	1.92348654766e-08
13598.0572	2.91410119881e-08	1.92149757806e-08
13605.52866	-8.56710052358e-08	1.9195101823e-08
13613.00012	5.0195540968e-08	1.91752435951e-08
13620.47158	-3.34426881239e-08	1.91554010883e-08
13627.94304	-2.2960073221e-08	1.91355742939e-08
13635.4145	1.02935798439e-07	1.91157632033e-08
13642.88596	6.10903182129e-08	1.90959678079e-08
13650.35742	-2.29138718162e-08	1.90761880992e-08
13657.82888	-3.34236358878e-08	1.90564240683e-08
13665.30034	4.03393873228e-08	1.90366757069e-08
13672.7718	-1.23185076479e-08	1.90169430061e-08
13680.24326	-3.34116552534e-08	1.89972259575e-08
13687.71472	-4.39783098308e-08	1.89775245525e-08
13695.18618	-2.28203986123e-08	1.89578387824e-08
13702.65764	1.14922590323e-07	1.89381686386e-08
13710.1291	-2.27898988416e-08	1.89185141125e-08
13717.60056	9.07967576431e-09	1.88988751956e-08
13725.07202	6.22810837131e-08	1.88792518792e-08
13732.54348	-4.40273605631e-08	1.88596441548e-08
13740.01494	5.18452045085e-08	1.88400520138e-08
13747.4864	-2.27132621155e-08	1.88204754475e-08
13754.95786	9.33222984098e-09	1.88009144475e-08
13762.42932	2.00713524188e-08	1.87813690051e-08
13769.90078	-3.33674289267e-08	1.87618391118e-08
13777.37224	4.1618397128e-08	1.87423247589e-08
13784.8437	6.31548052968e-08	1.8722825938e-08
13792.31516	5.25319318661e-08	1.87033426404e-08
13799.78662	2.03864090148e-08	1.86838748576e-08
13807.25808	2.04491062706e-08	1.8664422581e-08
13814.72954	9.73949562119e-09	1.8644985802e-08
13822.201	8.52813128347e-08	1.86255645122e-08
13829.67246	5.30304982383e-08	1.86061587029e-08
13837.14392	2.07035623743e-08	1.85867683656e-08
13844.61538	5.32300322999e-08	1.85673934918e-08
13852.08684	-2.25020409502e-08	1.85480340728e-08
13859.5583	9.68082175603e-08	1.85286901002e-08
13867.02976	-2.24722302479e-08	1.85093615654e-08
13874.50122	1.01493246159e-08	1.84900484599e-08
13881.97268	1.0199846838e-08	1.84707507752e-08
13889.44414	-6.42268229493e-10	1.84514685026e-08
13896.9156	-6.03806687785e-10	1.84322016337e-08
13904.38706	-4.42286147973e-08	1.841295016e-08
13911.85852	9.78232269167e-08	1.83937140729e-08
13919.32998	-4.87424950954e-10	1.83744933639e-08
13926.80144	2.14552175933e-08	1.83552880244e-08
13934.2729	-2.23378742365e-08	1.8336098046e-08
13941.74436	-1.13475680734e-08	1.83169234202e-08
13949.21582	-4.42816287792e-08	1.82977641384e-08
13956.68728	-1.1294691376e-08	1.82786201921e-08
13964.15874	5.47942961502e-08	1.82594915729e-08
13971.6302	1.10013714984e-07	1.82403782721e-08
13979.10166	-1.12137276632e-08	1.82212802814e-08
13986.57312	-5.53752042753e-08	1.82021975921e-08
13994.04458	-1.11610450887e-08	1.81831301959e-08
14001.51604	3.31470664529e-08	1.81640780842e-08
14008.9875	2.21399519446e-08	1.81450412485e-08
14016.45896	5.54881721441e-08	1.81260196804e-08
14023.93042	1.11130536421e-07	1.81070133713e-08
14031.40188	1.11302615297e-07	1.80880223128e-08
14038.87334	-2.21326652116e-08	1.80690464964e-08
14046.3448	6.70446019666e-08	1.80500859136e-08
14053.81626	7.83188421116e-08	1.80311405559e-08
14061.28772	1.1422036543e-08	1.80122104149e-08
14068.75918	2.90026505578e-10	1.79932954821e-08
14076.23064	3.39124167825e-08	1.7974395749e-08
14083.7021	3.67408818703e-10	1.79555112071e-08
14091.17356	-3.32497642873e-08	1.79366418481e-08
14098.64502	1.16737968562e-08	1.79177876634e-08
14106.11648	7.91814905243e-08	1.78989486445e-08
14113.58794	5.21923254033e-10	1.78801247831e-08
14121.0594	-5.57737429681e-08	1.78613160707e-08
14128.53086	1.18760254577e-08	1.78425224988e-08
14136.00232	-6.71046684972e-08	1.78237440589e-08
14143.47378	-4.45326026119e-08	1.78049807427e-08
14150.94524	3.46505886417e-08	1.77862325417e-08
14158.4167	-3.32264154842e-08	1.77674994474e-08
14165.88816	6.8812307978e-08	1.77487814515e-08
14173.35962	-4.45717331691e-08	1.77300785454e-08
14180.83108	1.03122191038e-07	1.77113907208e-08
14188.30254	9.04587161314e-10	1.76927179692e-08
14195.774	3.51033906461e-08	1.76740602822e-08
14203.24546	6.93786812386e-08	1.76554176514e-08
14210.71692	-4.46250518814e-08	1.76367900683e-08
14218.18838	1.05890943272e-09	1.76181775245e-08
14225.65984	-5.60783538337e-08	1.75995800117e-08
14233.1313	4.69227615357e-08	1.75809975214e-08
14240.60276	-3.3204119515e-08	1.75624300452e-08
14248.07422	3.5625043111e-08	1.75438775747e-08
14255.54568	-3.31999815816e-08	1.75253401014e-08
14263.01714	1.16247029635e-07	1.7506817617e-08
14270.4886	1.32824807823e-09	1.74883101132e-08
14277.96006	1.28873934171e-08	1.74698175814e-08
14285.43152	-5.62584961586e-08	1.74513400133e-08
14292.90298	-4.47346011404e-08	1.74328774005e-08
14300.37444	4.77046705684e-08	1.74144297346e-08
14307.8459	1.05642617395e-07	1.73959970072e-08
14315.31736	3.63058582176e-08	1.737757921e-08
14322.78882	1.31926095143e-08	1.73591763345e-08
14330.26028	1.32433696537e-08	1.73407883724e-08
14337.73174	-2.15633401019e-08	1.73224153153e-08
14345.2032	1.71260991075e-09	1.73040571549e-08
14352.67466	-3.31783288973e-08	1.72857138827e-08
14360.14612	-2.15213721936e-08	1.72673854904e-08
14367.61758	2.51602418193e-08	1.72490719696e-08
14375.08904	-9.81448601668e-09	1.7230773312e-08
14382.5605	7.20539610253e-08	1.72124895092e-08
14390.03196	9.55829133935e-08	1.71942205528e-08
14397.50342	2.54184852786e-08	1.71759664345e-08
14404.97488	6.06747158244e-08	1.7157727146e-08
14412.44634	2.06057873429e-09	1.71395026788e-08
14419.9178	9.61475415937e-08	1.71212930247e-08
14427.38926	-8.02399485713e-08	1.71030981753e-08
14434.86072	6.10779320757e-08	1.70849181223e-08
14442.33218	-3.31638974301e-08	1.70667528572e-08
14449.80364	1.40572876176e-08	1.70486023719e-08
14457.2751	3.77434052697e-08	1.70304666579e-08
14464.74656	-5.68188583821e-08	1.70123457069e-08
14472.21802	-5.68396014319e-08	1.69942395106e-08
14479.68948	-6.87127219292e-08	1.69761480606e-08
14487.16094	4.98997252279e-08	1.69580713487e-08
14494.6324	-9.25354540484e-08	1.69400093665e-08
14502.10386	-4.50374514658e-08	1.69219621057e-08
14509.57532	7.39572585689e-08	1.69039295579e-08
14517.04678	-2.12342395439e-08	1.6885911715e-08
14524.51824	2.64814682933e-08	1.68679085685e-08
14531.9897	2.66875919794e-09	1.68499201101e-08
14539.46116	1.10267363735e-07	1.68319463316e-08
14546.93262	2.66759084196e-08	1.68139872246e-08
14554.40408	-3.31439456389e-08	1.67960427809e-08
14561.87554	-9.30818520594e-08	1.67781129921e-08
14569.347	5.08602742513e-08	1.67601978499e-08
14576.81846	2.69246254297e-08	1.67422973461e-08
14584.28992	2.69886105207e-08	1.67244114724e-08
14591.76138	-2.11004019594e-08	1.67065402205e-08
14599.23284	2.44050678224e-07	1.6688683582e-08
14606.7043	6.33873492785e-08	1.66708415488e-08
14614.17576	-4.52187357522e-08	1.66530141125e-08
14621.64722	1.52238410469e-08	1.66352012648e-08
14629.11868	3.94820838606e-08	1.66174029976e-08
14636.59014	-8.9059374981e-09	1.65996193024e-08
14644.0616	-6.95202856972e-08	1.65818501711e-08
14651.53306	-2.09951094241e-08	1.65640955954e-08
14659.00452	2.76269481378e-08	1.6546355567e-08
14666.47598	8.85193438881e-08	1.65286300776e-08
14673.94744	3.40073046428e-09	1.6510919119e-08
14681.4189	3.43882116591e-09	1.6493222683e-08
14688.89036	-4.53356864697e-08	1.64755407612e-08
14696.36182	6.45925454529e-08	1.64578733455e-08
14703.83328	6.46982829237e-08	1.64402204276e-08
14711.30474	-2.08907656794e-08	1.64225819992e-08
14718.7762	1.87459117665e-07	1.64049580522e-08
14726.24766	-2.08654125297e-08	1.63873485781e-08
14733.71912	1.59909833239e-08	1.63697535689e-08
14741.19058	-5.77192288223e-08	1.63521730163e-08
14748.66204	-2.08260467047e-08	1.63346069121e-08
14756.1335	1.14689287203e-07	1.6317055248e-08
14763.60496	-8.46895033381e-09	1.62995180157e-08
14771.07642	-2.07875272781e-08	1.62819952072e-08
14778.54788	6.57224149035e-08	1.62644868141e-08
14786.01934	3.97747179996e-09	1.62469928282e-08
14793.4908	5.35464656404e-08	1.62295132414e-08
14800.96226	6.60348558558e-08	1.62120480453e-08
14808.43372	1.15781916593e-07	1.61945972319e-08
14815.90518	4.13439366423e-09	1.61771607928e-08
14823.37664	2.9044185893e-08	1.61597387199e-08
14830.8481	-5.80302491503e-08	1.6142331005e-08
14838.31956	-7.05121879074e-08	1.61249376399e-08
14845.79102	-5.80744535913e-08	1.61075586163e-08
14853.26248	-8.16302065491e-09	1.60901939261e-08
14860.73394	1.1683312428e-07	1.60728435611e-08
14868.2054	-3.31318993705e-08	1.60555075131e-08
14875.67686	-4.56533367115e-08	1.60381857739e-08
14883.14832	-8.32659202634e-08	1.60208783354e-08
14890.61978	1.55076238402e-07	1.60035851892e-08
14898.09124	-3.31314284508e-08	1.59863063274e-08
14905.5627	8.0029356196e-08	1.59690417416e-08
14913.03416	2.98013004442e-08	1.59517914237e-08
14920.50562	8.02678646377e-08	1.59345553656e-08
14927.97708	1.73191787935e-08	1.5917333559e-08
14935.44854	-7.8824928699e-09	1.59001259958e-08
14942.92	1.31179624454e-07	1.58829326679e-08
14950.39146	-2.04841242045e-08	1.5865753567e-08
14957.86292	-5.84670617497e-08	1.58485886851e-08
14965.33438	-2.04586816657e-08	1.58314380139e-08
14972.80584	5.56955412894e-08	1.58143015453e-08
14980.2773	6.84926582755e-08	1.57971792712e-08
14987.74876	5.01223704207e-09	1.57800711834e-08
14995.22022	3.05103977035e-08	1.57629772737e-08
15002.69168	4.33186385506e-08	1.57458975341e-08
15010.16314	-3.31406986784e-08	1.57288319563e-08
15017.6346	8.17795207791e-08	1.57117805323e-08
15025.10606	-7.57802846187e-09	1.56947432538e-08
15032.57752	3.08325564524e-08	1.56777201129e-08
15040.04898	-5.87585686387e-08	1.56607111013e-08
15047.52044	3.09578965674e-08	1.56437162108e-08
15054.9919	-7.16416344662e-08	1.56267354335e-08
15062.46336	3.10826439932e-08	1.56097687611e-08
15069.93482	-8.4574067175e-08	1.55928161856e-08
15077.40628	-3.31429192382e-08	1.55758776988e-08
15084.87774	3.12685633256e-08	1.55589532926e-08
15092.3492	3.13334979655e-08	1.55420429589e-08
15099.82066	-4.60532913903e-08	1.55251466896e-08
15107.29212	5.61730174712e-09	1.55082644765e-08
15114.76358	-3.31455663605e-08	1.54913963117e-08
15122.23504	4.45317885259e-08	1.54745421869e-08
15129.7065	-8.49821823318e-08	1.54577020941e-08
15137.17796	-4.6116899343e-08	1.54408760251e-08
15144.64942	-3.3146034761e-08	1.5424063972e-08
15152.12088	8.38195733354e-08	1.54072659265e-08
15159.59234	1.88904876086e-08	1.53904818807e-08
15167.0638	3.19650898804e-08	1.53737118264e-08
15174.53526	5.8103874041e-08	1.53569557555e-08
15182.00672	-2.01033367006e-08	1.53402136599e-08
15189.47818	-2.00912067628e-08	1.53234855317e-08
15196.94964	-3.31538246268e-08	1.53067713626e-08
15204.4211	-3.31540921404e-08	1.52900711446e-08
15211.89256	1.92450885194e-08	1.52733848697e-08
15219.36402	5.86374125828e-08	1.52567125298e-08
15226.83548	-6.9046128144e-09	1.52400541169e-08
15234.30694	5.88201867339e-08	1.52234096227e-08
15241.7784	-6.85448406566e-09	1.52067790394e-08
15249.24986	6.33647717633e-09	1.51901623588e-08
15256.72132	-6.80485201186e-09	1.51735595729e-08
15264.19278	3.27966129159e-08	1.51569706737e-08
15271.66424	-8.59839220597e-08	1.5140395653e-08
15279.1357	-6.73099774949e-09	1.51238345029e-08
15286.60716	-4.63954155628e-08	1.51072872152e-08
15294.07862	4.62887539384e-08	1.5090753782e-08
15301.55008	4.63683518135e-08	1.50742341952e-08
15309.02154	-8.62454753254e-08	1.50577284468e-08
15316.493	-3.31698952286e-08	1.50412365288e-08
15323.96446	2.00048325637e-08	1.5024758433e-08
15331.43592	-3.31721612754e-08	1.50082941515e-08
15338.90738	-4.64920005453e-08	1.49918436763e-08
15346.37884	-6.5096255506e-09	1.49754069993e-08
15353.8503	-3.31744612881e-08	1.49589841125e-08
15361.32176	4.69707537187e-08	1.49425750079e-08
15368.79322	1.9415273723e-07	1.49261796774e-08
15376.26468	-3.31825745524e-08	1.49097981132e-08
15383.73614	6.06148888711e-08	1.4893430307e-08
15391.2076	1.81445907135e-07	1.48770762511e-08
15398.67906	-3.31909314557e-08	1.48607359372e-08
15406.15052	1.41559495809e-07	1.48444093575e-08
15413.62198	-6.28318442384e-09	1.48280965039e-08
15421.09344	-7.36042680677e-08	1.48117973685e-08
15428.5649	1.55558691402e-07	1.47955119431e-08
15436.03636	7.47762426718e-08	1.477924022e-08
15443.50782	-6.18348808034e-09	1.4762982191e-08
15450.97928	2.08895807272e-08	1.47467378481e-08
15458.45074	7.50941679553e-08	1.47305071835e-08
15465.9222	-7.38649734363e-08	1.4714290189e-08
15473.39366	7.53007873578e-08	1.46980868568e-08
15480.86512	-4.67929003487e-08	1.46818971788e-08
15488.33658	-6.03959474049e-08	1.4665721147e-08
15495.80804	-4.68190928394e-08	1.46495587536e-08
15503.2795	6.20904614129e-08	1.46334099905e-08
15510.75096	1.30339020415e-07	1.46172748498e-08
15518.22242	1.71454283624e-07	1.46011533234e-08
15525.69388	6.23905659729e-08	1.45850454035e-08
15533.16534	-1.95598698867e-08	1.45689510821e-08
15540.6368	1.31016140787e-07	1.45528703512e-08
15548.10826	-6.06420947978e-08	1.45368032029e-08
15555.57972	-7.43808393707e-08	1.45207496291e-08
15563.05118	-7.44177617835e-08	1.45047096221e-08
15570.52264	-1.95031689725e-08	1.44886831737e-08
15577.9941	4.92666630233e-08	1.44726702762e-08
15585.46556	-4.70108472615e-08	1.44566709215e-08
15592.93702	-1.02132119447e-07	1.44406851016e-08
15600.40848	-1.94578745684e-08	1.44247128088e-08
15607.87994	8.15856088706e-09	1.44087540349e-08
15615.3514	1.04914385272e-07	1.43928087722e-08
15622.82286	1.32722907102e-07	1.43768770127e-08
15630.29432	-4.71056734007e-08	1.43609587483e-08
15637.76578	3.6031428709e-08	1.43450539714e-08
15645.23724	-6.1007835463e-08	1.43291626738e-08
15652.7087	2.22732038243e-08	1.43132848477e-08
15660.18016	-6.10635737676e-08	1.42974204851e-08
15667.65162	-1.93589097247e-08	1.42815695783e-08
15675.12308	7.81216266332e-08	1.42657321192e-08
15682.59454	5.0354957783e-08	1.42499080999e-08
15690.066	-8.90839427641e-08	1.42340975125e-08
15697.53746	8.61322613054e-09	1.42183003492e-08
15705.00892	9.25217785178e-08	1.42025166021e-08
15712.48038	8.6907711288e-09	1.41867462631e-08
15719.95184	-8.93084041032e-08	1.41709893246e-08
15727.4233	2.27820868808e-08	1.41552457784e-08
15734.89476	6.49305422329e-08	1.41395156169e-08
15742.36622	-6.13863451289e-08	1.4123798832e-08
15749.83768	7.91722022277e-08	1.41080954159e-08
15757.30914	-7.55176348057e-08	1.40924053607e-08
15764.7806	5.12091529786e-08	1.40767286586e-08
15772.25206	2.30906912057e-08	1.40610653016e-08
15779.72352	-5.0837509549e-09	1.40454152819e-08
15787.19498	-6.15629517666e-08	1.40297785916e-08
15794.66644	6.56601571269e-08	1.40141552229e-08
15802.1379	-7.57742761948e-08	1.39985451678e-08
15809.60936	-7.58123162873e-08	1.39829484186e-08
15817.08082	2.33912201969e-08	1.39673649673e-08
15824.55228	9.25130064711e-09	1.39517948061e-08
15832.02374	-1.91210086051e-08	1.39362379272e-08
15839.4952	2.35445766285e-08	1.39206943226e-08
15846.96666	8.05277073844e-08	1.39051639846e-08
15854.43812	-1.90895980769e-08	1.38896469053e-08
15861.90958	-3.33383686055e-08	1.38741430768e-08
15869.38104	9.47735762096e-09	1.38586524913e-08
15876.8525	-6.1915109967e-08	1.3843175141e-08
15884.32396	1.2395088219e-07	1.3827711018e-08
15891.79542	-4.7227590386e-09	1.38122601146e-08
15899.26688	-7.63344173024e-08	1.37968224227e-08
15906.73834	9.66458076302e-09	1.37813979348e-08
15914.2098	9.58293926957e-08	1.37659866428e-08
15921.68126	-7.64668684601e-08	1.3750588539e-08
15929.15272	9.77773444799e-09	1.37352036155e-08
15936.62418	-6.21560661031e-08	1.37198318646e-08
