Altitude(m)	beta_aerosol(m^-1 sr^-1)	beta_molecular(m^-1 sr^-1)
11961.80746	-5.31261348309e-07	2.1128942333e-06
11969.27892	9.08901846427e-08	2.11081930506e-06
11976.75038	-4.3421011504e-07	2.10874593607e-06
11984.22184	1.01367171687e-07	2.10667412551e-06
11991.6933	-7.05119235526e-08	2.10460387257e-06
11999.16476	-6.54334295565e-08	2.10253517644e-06
12006.63622	2.9549519908e-07	2.10046803631e-06
12014.10768	4.79731309195e-07	2.09840245136e-06
12021.57914	-6.74037211026e-07	2.0963384208e-06
12029.0506	-6.70261810721e-07	2.0942759438e-06
12036.52206	-6.66484954811e-07	2.09221501955e-06
12043.99352	-3.9403463143e-07	2.09015564726e-06
12051.46498	4.17554629058e-07	2.08809782609e-06
12058.93644	4.23847544307e-07	2.08604155526e-06
12066.4079	6.10193942195e-07	2.08398683394e-06
12073.87936	-2.84639780444e-07	2.08193366132e-06
12081.35082	-9.28802434653e-09	2.07988203661e-06
12088.82228	-1.84972495369e-07	2.07783195898e-06
12096.29374	-6.32895816085e-07	2.07578342764e-06
12103.7652	5.49409698262e-07	2.07373644177e-06
12111.23666	-1.70547488555e-07	2.07169100056e-06
12118.70812	1.60719125498e-08	2.06964710321e-06
12126.17958	-2.51977749338e-07	2.06760474891e-06
12133.65104	2.61679917678e-08	2.06556393685e-06
12141.1225	-2.42659170865e-07	2.06352466623e-06
12148.59396	-1.46645685333e-07	2.06148693623e-06
12156.06542	4.13083644697e-08	2.05945074605e-06
12163.53688	6.88764869135e-07	2.05741609489e-06
12171.00834	-3.95765734259e-08	2.05538298194e-06
12178.4798	-3.45837731859e-08	2.05335140639e-06
12185.95126	5.23497723327e-07	2.05132136744e-06
12193.42272	-4.85670893292e-07	2.04929286428e-06
12200.89418	-1.11932510798e-07	2.04726589611e-06
12208.36564	-7.55053784373e-07	2.04524046212e-06
12215.8371	8.24695844993e-08	2.0432165615e-06
12223.30856	6.44753245119e-07	2.04119419346e-06
12230.78002	-2.78430442704e-07	2.03917335718e-06
12238.25148	-3.67128138708e-07	2.03715405187e-06
12245.72294	2.89722111044e-07	2.03513627671e-06
12253.1944	-1.71466113748e-07	2.03312003092e-06
12260.66586	5.81349766529e-07	2.03110531368e-06
12268.13732	-4.42594742806e-07	2.02909212418e-06
12275.60878	-7.19879867783e-07	2.02708046163e-06
12283.08024	4.10417003238e-07	2.02507032523e-06
12290.5517	3.22383363304e-07	2.02306171417e-06
12298.02316	-3.31305722981e-07	2.02105462765e-06
12305.49462	5.21998438378e-07	2.01904906487e-06
12312.96608	-7.00084483778e-07	2.01704502502e-06
12320.43754	-3.44296782104e-08	2.01504250731e-06
12327.909	-3.13761777071e-07	2.01304151093e-06
12335.38046	6.99427159337e-08	2.01104203508e-06
12342.85192	7.50543805027e-08	2.00904407897e-06
12350.32338	7.46362576035e-07	2.00704764178e-06
12357.79484	-5.81269786554e-07	2.00505272273e-06
12365.2663	-5.01518645355e-09	2.00305932101e-06
12372.73776	-4.77941698813e-07	2.00106743581e-06
12380.20922	-2.82695918486e-07	1.99907706635e-06
12387.68068	1.04856055516e-07	1.99708821182e-06
12395.15214	-3.69800422947e-07	1.99510087143e-06
12402.6236	-9.42092630743e-07	1.99311504437e-06
12410.09506	2.15069149165e-07	1.99113072984e-06
12417.56652	1.24128826181e-07	1.98914792705e-06
12425.03798	-6.36706895858e-08	1.9871666352e-06
12432.50944	3.27558806936e-07	1.98518685349e-06
12439.9809	4.28835019031e-08	1.98320858112e-06
12447.45236	1.44761760739e-07	1.98123181729e-06
12454.92382	-3.35345680116e-07	1.97925656122e-06
12462.39528	5.75018047779e-08	1.9772828121e-06
12469.86674	-5.2146966178e-07	1.97531056913e-06
12477.3382	-4.20304210528e-07	1.97333983152e-06
12484.80966	1.69030593346e-07	1.97137059847e-06
12492.28112	7.60712237374e-07	1.96940286918e-06
12499.75258	4.73783212149e-07	1.96743664287e-06
12507.22404	-2.0666235577e-07	1.96547191873e-06
12514.6955	2.88639142729e-07	1.96350869597e-06
12522.16696	-6.89224979811e-07	1.96154697379e-06
12529.63842	4.95598571133e-07	1.9595867514e-06
12537.10988	-1.88747881549e-07	1.957628028e-06
12544.58134	-5.79340838782e-07	1.95567080281e-06
12552.0528	-4.76918813177e-07	1.95371507502e-06
12559.52426	-5.72126183216e-07	1.95176084384e-06
12566.99572	2.24243669057e-07	1.94980810847e-06
12574.46718	4.2807964227e-07	1.94785686814e-06
12581.93864	3.61722003942e-08	1.94590712203e-06
12589.4101	-3.57233912344e-07	1.94395886936e-06
12596.88156	2.44856624695e-07	1.94201210934e-06
12604.35302	-2.49046349287e-07	1.94006684117e-06
12611.82448	-4.44792943103e-07	1.93812306405e-06
12619.29594	1.59534169881e-07	1.93618077721e-06
12626.7674	1.64618167909e-07	1.93423997984e-06
12634.23886	-5.33021662816e-07	1.93230067116e-06
12641.71032	9.78485969794e-07	1.93036285037e-06
12649.18178	-2.14141058296e-08	1.92842651669e-06
12656.65324	3.86639136475e-07	1.92649166931e-06
12664.1247	-4.15790098449e-07	1.92455830746e-06
12671.59616	-2.09757431859e-07	1.92262643033e-06
12679.06762	-4.08058665992e-07	1.92069603715e-06
12686.53908	-2.01502623469e-07	1.91876712711e-06
12694.01054	-4.00318050889e-07	1.91683969943e-06
12701.482	-9.15911828723e-08	1.91491375333e-06
12708.95346	2.18227188755e-07	1.91298928801e-06
12716.42492	1.21425230152e-07	1.91106630267e-06
12723.89638	2.42365739408e-08	1.90914479655e-06
12731.36784	2.89133311243e-08	1.90722476883e-06
12738.8393	2.38380518975e-07	1.90530621875e-06
12746.31076	1.41005591023e-07	1.9033891455e-06
12753.78222	4.32401868488e-08	1.9014735483e-06
12761.25368	4.59343422244e-07	1.89955942637e-06
12768.72514	-5.00085469123e-08	1.89764677891e-06
12776.1966	-2.51818776962e-07	1.89573560514e-06
12783.66806	1.6534188456e-07	1.89382590427e-06
12791.13952	5.84112216478e-07	1.89191767551e-06
12798.61098	3.82891455731e-07	1.89001091809e-06
12806.08244	3.88382936787e-07	1.8881056312e-06
12813.5539	-3.33670468553e-07	1.88620181407e-06
12821.02536	-1.76510584323e-08	1.88429946592e-06
12828.49682	-4.2994440783e-07	1.88239858594e-06
12835.96828	-8.98698569657e-09	1.88049917337e-06
12843.43974	2.04497631495e-07	1.87860122741e-06
12850.9112	1.0485783112e-07	1.87670474728e-06
12858.38266	7.38468067141e-07	1.87480973219e-06
12865.85412	1.14945752822e-07	1.87291618137e-06
12873.32558	7.50569529957e-07	1.87102409402e-06
12880.79704	-2.96137147707e-07	1.86913346937e-06
12888.2685	1.29467568468e-07	1.86724430662e-06
12895.73996	-1.82508128064e-07	1.865356605e-06
12903.21142	-1.78414374122e-07	1.86347036372e-06
12910.68288	-1.74317616109e-07	1.861585582e-06
12918.15434	-2.76212450056e-07	1.85970225905e-06
12925.6258	1.5222169832e-07	1.85782039411e-06
12933.09726	-4.80684044711e-07	1.85593998637e-06
12940.56872	-3.70793145593e-07	1.85406103506e-06
12948.04018	-2.60569974224e-07	1.8521835394e-06
12955.51164	-1.49998027392e-07	1.85030749861e-06
12962.9831	-5.73108874875e-07	1.8484329119e-06
12970.45456	1.7875024522e-07	1.84655977849e-06
12977.92602	3.97819483595e-07	1.84468809761e-06
12985.39748	-3.47694150132e-07	1.84281786847e-06
12992.86894	-4.51372003951e-07	1.8409490903e-06
13000.3404	8.97226788633e-08	1.8390817623e-06
13007.81186	-1.21026542003e-07	1.83721588371e-06
13015.28332	-6.55901756661e-07	1.83535145374e-06
13022.75478	-3.29015133494e-07	1.83348847161e-06
13030.22624	-1.09180777567e-07	1.83162693655e-06
13037.6977	-3.21441008817e-07	1.82976684777e-06
13045.16916	1.15648030719e-07	1.8279082045e-06
13052.64062	1.20280158691e-07	1.82605100595e-06
13060.11208	-9.61451943705e-07	1.82419525136e-06
13067.58354	-8.8912817758e-08	1.82234093993e-06
13075.055	-8.47490099667e-08	1.8204880709e-06
13082.52646	-4.07694640901e-07	1.81863664348e-06
13089.99792	2.50883041166e-07	1.81678665691e-06
13097.46938	-1.81571814648e-07	1.81493811039e-06
13104.94084	-8.34360536252e-07	1.81309100316e-06
13112.4123	1.5461930567e-07	1.81124533443e-06
13119.88376	-4.99145600615e-07	1.80940110344e-06
13127.35522	4.93048455965e-07	1.8075583094e-06
13134.82668	-5.17477044514e-08	1.80571695154e-06
13142.29814	-4.75541150096e-08	1.80387702909e-06
13149.7696	-3.74353140436e-07	1.80203854126e-06
13157.24106	7.10570523805e-08	1.80020148728e-06
13164.71252	-6.98785827627e-07	1.79836586639e-06
13172.18398	-4.7437005578e-07	1.79653167779e-06
13179.65544	-6.92703631888e-07	1.79469892072e-06
13187.1269	-2.39016311051e-08	1.79286759441e-06
13194.59836	3.13744519775e-07	1.79103769808e-06
13202.06982	-5.71643897859e-07	1.78920923095e-06
13209.54128	-3.45672200655e-07	1.78738219226e-06
13217.01274	6.61987135431e-07	1.78555658122e-06
13224.4842	-1.1444151693e-07	1.78373239707e-06
13231.95566	-1.00532841007e-06	1.78190963904e-06
13239.42712	2.28863972311e-07	1.78008830634e-06
13246.89858	-6.63523664222e-07	1.77826839821e-06
13254.37004	-4.36044592391e-07	1.77644991388e-06
13261.8415	4.66527739811e-07	1.77463285257e-06
13269.31296	2.14892710446e-08	1.77281721351e-06
13276.78442	-7.63223460224e-07	1.77100299594e-06
13284.25588	7.0652163866e-07	1.76919019907e-06
13291.72734	-1.91881447743e-07	1.76737882214e-06
13299.1988	1.51425932918e-07	1.76556886437e-06
13306.67026	-7.07214908551e-08	1.76376032501e-06
13314.14172	5.00764012629e-07	1.76195320327e-06
13321.61318	5.14327132249e-08	1.76014749838e-06
13329.08464	1.69531392241e-07	1.75834320959e-06
13336.5561	-5.09724899362e-07	1.7565403361e-06
13344.02756	-7.34674602705e-07	1.75473887717e-06
13351.49902	4.10236530689e-07	1.75293883201e-06
13358.97048	-4.22661514477e-08	1.75114019987e-06
13366.44194	-2.67279268914e-07	1.74934297996e-06
13373.9134	5.39134596703e-07	1.74754717152e-06
13381.38486	8.50310316461e-08	1.74575277379e-06
13388.85632	2.04367803667e-07	1.74395978599e-06
13396.32778	-7.12420911355e-07	1.74216820736e-06
13403.79924	-3.6376884241e-07	1.74037803714e-06
13411.2707	-4.7578176715e-07	1.73858927454e-06
13418.74216	-4.72580715199e-07	1.73680191881e-06
13426.21362	-8.16358502433e-07	1.73501596918e-06
13433.68508	3.4423816179e-07	1.73323142488e-06
13441.15654	-3.46752781117e-07	1.73144828514e-06
13448.628	3.53332031899e-07	1.72966654921e-06
13456.09946	1.25615840422e-07	1.72788621631e-06
13463.57092	1.29961175379e-07	1.72610728568e-06
13471.04238	-2.15504713813e-07	1.72432975655e-06
13478.51384	-4.45339881272e-07	1.72255362815e-06
13485.9853	-2.08398024669e-07	1.72077889973e-06
13493.45676	-2.04762679693e-07	1.71900557052e-06
13500.92822	3.84746805143e-07	1.71723363975e-06
13508.39968	-4.31743156586e-07	1.71546310666e-06
13515.87114	-3.11068034073e-07	1.71369397048e-06
13523.3426	1.62804603474e-07	1.71192623046e-06
13530.81406	-7.74923233647e-07	1.71015988582e-06
13538.28552	-8.90099358908e-07	1.7083949358e-06
13545.75698	5.28326557985e-07	1.70663137965e-06
13553.22844	-4.11943510375e-07	1.70486921659e-06
13560.6999	-5.37983824578e-08	1.70310844587e-06
13568.17136	-5.23734014738e-07	1.70134906672e-06
13575.64282	3.09454836968e-07	1.69959107838e-06
13583.11428	7.65676621066e-08	1.69783448009e-06
13590.58574	-2.76064768934e-07	1.69607927109e-06
13598.0572	8.4582328588e-08	1.69432545061e-06
13605.52866	3.27226896599e-07	1.69257301789e-06
13613.00012	-2.63233985691e-08	1.69082197218e-06
13620.47158	3.36301134377e-07	1.68907231271e-06
13627.94304	-1.37961564672e-07	1.68732403872e-06
13635.4145	-2.54158329182e-07	1.68557714946e-06
13642.88596	4.69507167483e-07	1.68383164415e-06
13650.35742	1.13839447133e-07	1.68208752204e-06
13657.82888	1.56305728515e-06	1.68034478238e-06
13665.30034	-3.59065120069e-07	1.6786034244e-06
13672.7718	6.41668153576e-09	1.67686344734e-06
13680.24326	3.73120655901e-07	1.67512485044e-06
13687.71472	-3.4866826664e-07	1.67338763295e-06
13695.18618	-4.66620103851e-07	1.67165179411e-06
13702.65764	6.28710156056e-07	1.66991733315e-06
13710.1291	3.90923358238e-07	1.66818424933e-06
13717.60056	3.04655797424e-08	1.66645254188e-06
13725.07202	-6.96812294101e-07	1.66472221004e-06
13732.54348	5.25932269214e-07	1.66299325306e-06
13740.01494	-4.46582874778e-07	1.66126567018e-06
13747.4864	-7.6573160351e-08	1.65953946065e-06
13754.95786	-1.95329647693e-07	1.6578146237e-06
13762.42932	-6.82278305404e-07	1.65609115858e-06
13769.90078	7.9349796245e-07	1.65436906454e-06
13777.37224	6.13745225119e-08	1.65264834081e-06
13784.8437	-6.7325701935e-07	1.65092898665e-06
13792.31516	-1.16333230515e-06	1.64921100129e-06
13799.78662	1.95154133732e-07	1.64749438399e-06
13807.25808	1.99408675663e-07	1.64577913399e-06
13814.72954	-1.67361890469e-07	1.64406525052e-06
13822.201	-5.3527519815e-07	1.64235273285e-06
13829.67246	-3.66477839755e-08	1.64064158021e-06
13837.14392	-3.28997996248e-08	1.63893179184e-06
13844.61538	-5.26167218979e-07	1.63722336701e-06
13852.08684	-7.72022687178e-07	1.63551630494e-06
13859.5583	1.01980232392e-07	1.6338106049e-06
13867.02976	4.80088620975e-07	1.63210626611e-06
13874.50122	-2.64292989266e-07	1.63040328785e-06
13881.97268	-5.10986646311e-07	1.62870166934e-06
13889.44414	-3.82989992736e-07	1.62700140984e-06
13896.9156	7.47738091074e-07	1.62530250859e-06
13904.38706	-5.01663805958e-07	1.62360496485e-06
13911.85852	3.8052087905e-07	1.62190877785e-06
13919.32998	2.59299521124e-07	1.62021394686e-06
13926.80144	-1.14326131733e-07	1.61852047112e-06
13934.2729	-1.10790658378e-07	1.61682834987e-06
13941.74436	-4.86055783935e-07	1.61513758237e-06
13949.21582	-4.83173018245e-07	1.61344816787e-06
13956.68728	1.5241998633e-07	1.61176010561e-06
13964.15874	2.83207963725e-07	1.61007339485e-06
13971.6302	1.60633291123e-07	1.60838803483e-06
13979.10166	2.91777012792e-07	1.60670402481e-06
13986.57312	-4.67328469217e-07	1.60502136403e-06
13994.04458	-5.91791839181e-07	1.60334005176e-06
14001.51604	-4.61617103886e-07	1.60166008723e-06
14008.9875	-4.58728189183e-07	1.5999814697e-06
14016.45896	5.52350985366e-08	1.59830419842e-06
14023.93042	-1.96834092713e-07	1.59662827264e-06
14031.40188	-4.49664331417e-07	1.59495369162e-06
14038.87334	4.50849682723e-07	1.59328045461e-06
14046.3448	-7.00191897908e-07	1.59160856085e-06
14053.81626	-4.40657185533e-07	1.58993800961e-06
14061.28772	-5.66412727939e-07	1.58826880013e-06
14068.75918	-1.77354677889e-07	1.58660093167e-06
14076.23064	-4.31907242293e-07	1.58493440348e-06
14083.7021	8.73394348165e-08	1.58326921481e-06
14091.17356	2.20448825318e-07	1.58160536493e-06
14098.64502	9.51098330012e-08	1.57994285307e-06
14106.11648	9.89513038677e-08	1.57828167851e-06
14113.58794	-1.56756412451e-07	1.57662184048e-06
14121.0594	-1.53412631073e-07	1.57496333825e-06
14128.53086	-2.80140378131e-07	1.57330617107e-06
14136.00232	-1.46803050552e-07	1.5716503382e-06
14143.47378	-5.34556872002e-07	1.56999583889e-06
14150.94524	3.8175179965e-07	1.5683426724e-06
14158.4167	-1.36667663506e-07	1.56669083798e-06
14165.88816	-5.25838033365e-07	1.56504033488e-06
14173.35962	7.86880486041e-07	1.56339116238e-06
14180.83108	-3.88639462401e-07	1.56174331972e-06
14188.30254	5.33712410377e-07	1.56009680615e-06
14195.774	-6.45356440318e-07	1.55845162094e-06
14203.24546	-7.74461222619e-07	1.55680776335e-06
14210.71692	1.50249302828e-07	1.55516523262e-06
14218.18838	-3.73671914181e-07	1.55352402803e-06
14225.65984	-1.06587599603e-07	1.55188414882e-06
14233.1313	1.61301962477e-07	1.55024559425e-06
14240.60276	-6.2931589688e-07	1.54860836359e-06
14248.07422	-3.61735841313e-07	1.54697245609e-06
14255.54568	-8.8948165792e-07	1.54533787101e-06
14263.01714	4.22293011225e-08	1.54370460761e-06
14270.4886	4.44850208772e-07	1.54207266515e-06
14277.96006	-7.4913360127e-07	1.54044204289e-06
14285.43152	-2.1372970779e-07	1.53881274009e-06
14292.90298	1.897494571e-07	1.537184756e-06
14300.37444	-2.07202658246e-07	1.53555808989e-06
14307.8459	3.31060211562e-07	1.53393274103e-06
14315.31736	6.7324552122e-08	1.53230870866e-06
14322.78882	2.05112558878e-07	1.53068599206e-06
14330.26028	-5.96739069027e-07	1.52906459047e-06
14337.73174	4.81258815842e-07	1.52744450317e-06
14345.2032	-1.8741687623e-07	1.52582572942e-06
14352.67466	-7.23300668175e-07	1.52420826847e-06
14360.14612	-4.5120855382e-07	1.52259211959e-06
14367.61758	-1.78431500115e-07	1.52097728205e-06
14375.08904	5.00796425813e-07	1.51936375509e-06
14382.5605	-7.13197905884e-07	1.517751538e-06
14390.03196	-7.10855005425e-07	1.51614063002e-06
14397.50342	1.05258237326e-07	1.51453103043e-06
14404.97488	-2.68889320465e-08	1.51292273849e-06
14412.44634	-4.31387677867e-07	1.51131575345e-06
14419.9178	-7.00847272545e-07	1.50971007459e-06
14427.38926	-5.62294926635e-07	1.50810570117e-06
14434.86072	-6.96114608662e-07	1.50650263246e-06
14442.33218	2.61674692372e-07	1.50490086771e-06
14449.80364	2.65645509622e-07	1.50330040619e-06
14457.2751	-2.778676842e-07	1.50170124717e-06
14464.74656	-4.11927400337e-07	1.50010338992e-06
14472.21802	-1.34907328165e-07	1.49850683369e-06
14479.68948	5.59005070978e-09	1.49691157776e-06
14487.16094	-2.65944801793e-07	1.49531762139e-06
14494.6324	4.25236962721e-07	1.49372496384e-06
14502.10386	-1.21848434782e-07	1.49213360439e-06
14509.57532	1.57331322828e-07	1.4905435423e-06
14517.04678	2.28632892383e-08	1.48895477684e-06
14524.51824	-2.50367023551e-07	1.48736730727e-06
14531.9897	4.45095007022e-07	1.48578113286e-06
14539.46116	-2.44078200692e-07	1.48419625288e-06
14546.93262	3.65529438759e-08	1.4826126666e-06
14554.40408	-9.90094072436e-08	1.48103037329e-06
14561.87554	-3.7413976553e-07	1.47944937221e-06
14569.347	-2.32101276527e-07	1.47786966263e-06
14576.81846	3.28778675294e-07	1.47629124382e-06
14584.28992	5.34509427583e-08	1.47471411506e-06
14591.76138	-3.62574982869e-07	1.4731382756e-06
14599.23284	6.00893310549e-08	1.47156372472e-06
14606.7043	7.64475608069e-07	1.46999046169e-06
14614.17576	4.88685108239e-07	1.46841848578e-06
14621.64722	7.12690470136e-08	1.46684779626e-06
14629.11868	-4.8820166055e-07	1.4652783924e-06
14636.59014	-7.67366627144e-07	1.46371027346e-06
14644.0616	5.03808757698e-07	1.46214343873e-06
14651.53306	-3.39109870952e-07	1.46057788747e-06
14659.00452	8.76876925642e-08	1.45901361896e-06
14666.47598	5.15834360281e-07	1.45745063246e-06
14673.94744	3.78460094932e-07	1.45588892724e-06
14681.4189	-6.10934655061e-07	1.45432850259e-06
14688.89036	-4.66565103937e-07	1.45276935777e-06
14696.36182	-1.79663705375e-07	1.45121149204e-06
14703.83328	1.08036597029e-07	1.4496549047e-06
14711.30474	-8.86072836075e-07	1.44809959501e-06
14718.7762	-1.70967249623e-07	1.44654556223e-06
14726.24766	1.17639312909e-07	1.44499280566e-06
14733.71912	6.93216119074e-07	1.44344132455e-06
14741.19058	-3.04553155619e-07	1.44189111819e-06
14748.66204	1.28259588029e-07	1.44034218584e-06
14756.1335	1.31771442927e-07	1.43879452679e-06
14763.60496	1.35285850544e-07	1.4372481403e-06
14771.07642	4.26635275287e-07	1.43570302566e-06
14778.54788	-1.4566789877e-07	1.43415918213e-06
14786.01934	4.34400186214e-07	1.43261660899e-06
14793.4908	5.83021592298e-07	1.43107530552e-06
14800.96226	-1.3592913376e-07	1.42953527099e-06
14808.43372	-2.77748771593e-07	1.42799650468e-06
14815.90518	-1.30014729413e-07	1.42645900587e-06
14823.37664	1.81320139652e-08	1.42492277382e-06
14830.8481	-7.05109772074e-07	1.42338780783e-06
14838.31956	3.15103674231e-07	1.42185410716e-06
14845.79102	-1.18003317354e-07	1.42032167109e-06
14853.26248	-5.52352214784e-07	1.4187904989e-06
14860.73394	-5.50010756283e-07	1.41726058987e-06
14868.2054	-2.55562451293e-07	1.41573194327e-06
14875.67686	-9.83771613536e-07	1.41420455839e-06
14883.14832	1.88617254964e-07	1.4126784345e-06
14890.61978	-3.9391986559e-07	1.41115357087e-06
14898.09124	-5.38020327932e-07	1.4096299668e-06
14905.5627	-3.88896225771e-07	1.40810762155e-06
14913.03416	-2.39410008981e-07	1.40658653441e-06
14920.50562	-8.9531574555e-08	1.40506670465e-06
14927.97708	-3.81056552278e-07	1.40354813156e-06
14935.44854	-6.73308545228e-07	1.40203081441e-06
14942.92	-8.10030817518e-08	1.40051475249e-06
14950.39146	-7.79840407112e-08	1.39899994507e-06
14957.86292	-2.22853087756e-07	1.39748639144e-06
14965.33438	-3.68116794129e-07	1.39597409088e-06
14972.80584	7.90249365859e-08	1.39446304267e-06
14980.2773	-8.07857445216e-07	1.39295324608e-06
14987.74876	-2.11984253091e-07	1.39144470041e-06
14995.22022	-6.5511925732e-07	1.38993740493e-06
15002.69168	-3.55442476213e-07	1.38843135892e-06
15010.16314	-3.52893092523e-07	1.38692656167e-06
15017.6346	-2.01264329638e-07	1.38542301245e-06
15025.10606	-7.95384334882e-07	1.38392071056e-06
15032.57752	-3.45382041511e-07	1.38241965527e-06
15040.04898	-3.42831704988e-07	1.38091984587e-06
15047.52044	-4.09428499336e-08	1.37942128164e-06
15054.9919	1.46110577817e-06	1.37792396187e-06
15062.46336	-4.84297800306e-07	1.37642788583e-06
15069.93482	4.196422775e-07	1.37493305282e-06
15077.40628	-1.78356137865e-07	1.37343946211e-06
15084.87774	-3.26186289733e-07	1.37194711299e-06
15092.3492	1.28712050312e-07	1.37045600475e-06
15099.82066	4.34013447721e-07	1.36896613667e-06
15107.29212	-3.17953715424e-07	1.36747750803e-06
15114.76358	-1.27590778211e-08	1.36599011812e-06
15122.23504	-7.67102629159e-07	1.36450396623e-06
15129.7065	-7.120090058e-09	1.36301905165e-06
15137.17796	-6.11199011164e-07	1.36153537365e-06
15144.64942	-3.05240281261e-07	1.36005293152e-06
15152.12088	1.48227970439e-09	1.35857172456e-06
15159.59234	4.53712692371e-09	1.35709175204e-06
15167.0638	-1.44846559922e-07	1.35561301326e-06
15174.53526	3.15802321784e-07	1.3541355075e-06
15182.00672	-1.38999887621e-07	1.35265923405e-06
15189.47818	9.3482041242e-07	1.3511841922e-06
15196.94964	2.03985846957e-08	1.34971038123e-06
15204.4211	-5.90034111885e-07	1.34823780044e-06
15211.89256	-1.27373629733e-07	1.34676644911e-06
15219.36402	-1.0465140912e-06	1.34529632652e-06
15226.83548	-1.22267779005e-07	1.34382743198e-06
15234.30694	-2.73419030589e-07	1.34235976476e-06
15241.7784	-4.24959536241e-07	1.34089332417e-06
15249.24986	-4.22616489986e-07	1.33942810947e-06
15256.72132	-2.65872939202e-07	1.33796411998e-06
15264.19278	2.00434835694e-07	1.33650135497e-06
15271.66424	-1.05756889592e-07	1.33503981374e-06
15279.1357	-1.02945473082e-07	1.33357949557e-06
15286.60716	-8.75534834438e-07	1.33212039977e-06
15294.07862	-4.08174836419e-07	1.33066252561e-06
15301.55008	-9.51064556253e-08	1.32920587239e-06
15309.02154	-9.22919928433e-08	1.3277504394e-06
15316.493	-4.0088651708e-07	1.32629622593e-06
15323.96446	-8.68328787223e-08	1.32484323128e-06
15331.43592	-2.40047935242e-07	1.32339145474e-06
15338.90738	-2.37477741302e-07	1.32194089559e-06
15346.37884	7.78142365211e-08	1.32049155314e-06
15353.8503	1.17706225786e-06	1.31904342667e-06
15361.32176	8.46872407743e-08	1.31759651547e-06
15368.79322	-6.92126224762e-08	1.31615081885e-06
15376.26468	-2.23546287591e-07	1.31470633609e-06
15383.73614	8.8051165397e-07	1.31326306648e-06
15391.2076	-2.1785604996e-07	1.31182100933e-06
15398.67906	4.15692163494e-07	1.31038016392e-06
15406.15052	-5.44573392691e-08	1.30894052955e-06
15413.62198	-5.16260559348e-08	1.30750210552e-06
15421.09344	-4.87936567795e-08	1.30606489111e-06
15428.5649	2.70997264306e-07	1.30462888563e-06
15436.03636	-8.36136840618e-07	1.30319408836e-06
15443.50782	-8.34349815462e-07	1.30176049861e-06
15450.97928	1.20740488465e-07	1.30032811567e-06
15458.45074	-3.53412270908e-07	1.29889693884e-06
15465.9222	-1.91831173462e-07	1.2974669674e-06
15473.39366	-2.98386150483e-08	1.29603820067e-06
15480.86512	-1.86586606641e-07	1.29461063793e-06
15488.33658	4.5508473516e-07	1.29318427848e-06
15495.80804	2.98836731163e-07	1.29175912162e-06
15503.2795	6.22686082431e-07	1.29033516665e-06
15510.75096	6.26798768288e-07	1.28891241286e-06
15518.22242	-4.93507290503e-07	1.28749085955e-06
15525.69388	-3.3062724321e-07	1.28607050603e-06
15533.16534	-6.44226891276e-09	1.28465135157e-06
15540.6368	1.57522948199e-07	1.2832333955e-06
15548.10826	4.83308702309e-07	1.2818166371e-06
15555.57972	3.25542397025e-07	1.28040107567e-06
15563.05118	-3.17895176512e-07	1.27898671052e-06
15570.52264	-6.39231980338e-07	1.27757354094e-06
15577.9941	-4.75313702607e-07	1.27616156622e-06
15585.46556	1.75425151847e-07	1.27475078568e-06
15592.93702	1.62096369876e-08	1.27334119862e-06
15600.40848	-9.55953971902e-07	1.27193280432e-06
15607.87994	-1.41278936717e-07	1.2705256021e-06
15615.3514	5.12656769073e-07	1.26911959124e-06
15622.82286	-4.61792503398e-07	1.26771477107e-06
15630.29432	3.56266667709e-07	1.26631114086e-06
15637.76578	5.23167474884e-07	1.26490869994e-06
15645.23724	1.99695621413e-07	1.26350744759e-06
15652.7087	2.02857266501e-07	1.26210738312e-06
15660.18016	-1.22006694935e-07	1.26070850583e-06
15667.65162	2.08970830902e-07	1.25931081503e-06
15675.12308	-6.09698562809e-07	1.25791431001e-06
15682.59454	-4.43279194579e-07	1.25651899009e-06
15690.066	-1.11845083143e-07	1.25512485455e-06
15697.53746	-1.09240029265e-07	1.25373190272e-06
15705.00892	-4.36631476782e-07	1.25234013388e-06
15712.48038	-5.99627045527e-07	1.25094954734e-06
15719.95184	6.34608454762e-08	1.24956014241e-06
15727.4233	2.31847726389e-07	1.24817191839e-06
15734.89476	-7.59030141158e-07	1.24678487459e-06
15742.36622	-5.91498288235e-07	1.24539901031e-06
15749.83768	-4.23639928101e-07	1.24401432485e-06
15757.30914	-5.8758162141e-07	1.24263081752e-06
15764.7806	-2.53204704888e-07	1.24124848763e-06
15772.25206	8.19777421948e-08	1.23986733448e-06
15779.72352	5.8476187877e-07	1.23848735737e-06
15787.19498	9.22412743539e-07	1.23710855561e-06
15794.66644	2.58538668584e-07	1.23573092852e-06
15802.1379	2.61734867838e-07	1.23435447539e-06
15809.60936	-7.00701294623e-08	1.23297919553e-06
15817.08082	2.67908776447e-07	1.23160508825e-06
15824.55228	4.39015809797e-07	1.23023215285e-06
15832.02374	-2.29861155215e-07	1.22886038865e-06
15839.4952	-5.63961241361e-07	1.22748979495e-06
15846.96666	2.79937288548e-07	1.22612037105e-06
15854.43812	-5.59850973181e-07	1.22475211628e-06
15861.90958	1.17021795027e-07	1.22338502992e-06
15869.38104	-3.86881045948e-07	1.2220191113e-06
15876.8525	-5.53812787062e-07	1.22065435973e-06
